model,timezero,v1_github_timestamp,v2_github_timestamp,v3_github_timestamp,in_zoltar,Unnamed: 0
COVIDhub-baseline,2020-06-29,07/06/20-21:48:04,,,v1,
COVIDhub-baseline,2020-06-29,07/06/20-21:48:04,,,v1,
COVIDhub-baseline,2020-07-06,07/06/20-21:48:04,,,v1,
COVIDhub-baseline,2020-07-06,07/06/20-21:48:04,,,v1,
COVIDhub-baseline,2020-07-13,07/13/20-17:29:05,,,v1,
COVIDhub-baseline,2020-07-13,07/13/20-17:29:05,,,v1,
COVIDhub-baseline,2020-07-20,07/20/20-17:19:37,,,v1,
COVIDhub-baseline,2020-07-20,07/20/20-17:19:37,,,v1,
COVIDhub-baseline,2020-07-27,07/29/20-11:28:00,,,v1,
COVIDhub-baseline,2020-07-27,07/29/20-11:28:00,,,v1,
COVIDhub-baseline,2020-08-03,08/03/20-13:22:08,,,v1,
COVIDhub-baseline,2020-08-03,08/03/20-13:22:08,,,v1,
COVIDhub-baseline,2020-08-10,08/10/20-18:35:26,,,v1,
COVIDhub-baseline,2020-08-10,08/10/20-18:35:26,,,v1,
COVIDhub-baseline,2020-08-17,08/18/20-10:20:31,,,v1,
COVIDhub-baseline,2020-08-17,08/18/20-10:20:31,,,v1,
COVIDhub-baseline,2020-08-24,08/26/20-17:31:20,,,v1,
COVIDhub-baseline,2020-08-24,08/26/20-17:31:20,,,v1,
COVIDhub-baseline,2020-08-31,08/31/20-15:15:36,,,v1,
COVIDhub-baseline,2020-08-31,08/31/20-15:15:36,,,v1,
COVIDhub-baseline,2020-09-07,09/07/20-16:05:23,,,v1,
COVIDhub-baseline,2020-09-07,09/07/20-16:05:23,,,v1,
COVIDhub-baseline,2020-09-14,09/14/20-19:18:04,,,v1,
COVIDhub-baseline,2020-09-14,09/14/20-19:18:04,,,v1,
COVIDhub-baseline,2020-09-21,09/21/20-14:22:44,,,v1,
COVIDhub-baseline,2020-09-21,09/21/20-14:22:44,,,v1,
COVIDhub-baseline,2020-09-28,09/28/20-17:10:30,,,v1,
COVIDhub-baseline,2020-09-28,09/28/20-17:10:30,,,v1,
COVIDhub-baseline,2020-10-05,10/06/20-04:36:21,,,v1,
COVIDhub-baseline,2020-10-05,10/06/20-04:36:21,,,v1,
COVIDhub-baseline,2020-10-12,10/12/20-17:10:10,,,v1,
COVIDhub-baseline,2020-10-12,10/12/20-17:10:10,,,v1,
COVIDhub-baseline,2020-10-19,10/19/20-12:37:59,,,v1,
COVIDhub-baseline,2020-10-19,10/19/20-12:37:59,,,v1,
COVIDhub-baseline,2020-10-26,10/26/20-17:27:26,,,v1,
COVIDhub-baseline,2020-10-26,10/26/20-17:27:26,,,v1,
COVIDhub-baseline,2020-11-02,11/02/20-14:09:18,,,v1,
COVIDhub-baseline,2020-11-02,11/02/20-14:09:18,,,v1,
COVIDhub-baseline,2020-11-09,11/09/20-17:57:45,,,v1,
COVIDhub-baseline,2020-11-09,11/09/20-17:57:45,,,v1,
COVIDhub-baseline,2020-11-16,11/16/20-11:46:43,,,v1,
COVIDhub-baseline,2020-11-16,11/16/20-11:46:43,,,v1,
COVIDhub-baseline,2020-11-23,11/23/20-23:58:41,,,v1,
COVIDhub-baseline,2020-11-23,11/23/20-23:58:41,,,v1,
COVIDhub-baseline,2020-11-30,11/30/20-15:27:41,,,v1,
COVIDhub-baseline,2020-11-30,11/30/20-15:27:41,,,v1,
COVIDhub-baseline,2020-12-07,12/07/20-19:07:47,,,v1,
COVIDhub-baseline,2020-12-07,12/07/20-19:07:47,,,v1,
COVIDhub-baseline,2020-12-14,12/14/20-17:55:31,,,v1,
COVIDhub-baseline,2020-12-14,12/14/20-17:55:31,,,v1,
COVIDhub-baseline,2020-12-21,12/21/20-17:26:31,,,v1,
COVIDhub-baseline,2020-12-21,12/21/20-17:26:31,,,v1,
COVIDhub-baseline,2020-12-28,12/28/20-11:35:18,,,v1,
COVIDhub-baseline,2020-12-28,12/28/20-11:35:18,,,v1,
COVIDhub-baseline,2021-01-04,01/04/21-21:01:18,,,v1,
COVIDhub-baseline,2021-01-04,01/04/21-21:01:18,,,v1,
COVIDhub-baseline,2021-01-11,01/11/21-10:18:34,,,v1,
COVIDhub-baseline,2021-01-11,01/11/21-10:18:34,,,v1,
COVIDhub-baseline,2021-01-18,01/18/21-17:47:18,,,v1,
COVIDhub-baseline,2021-01-18,01/18/21-17:47:18,,,v1,
COVIDhub-baseline,2021-01-25,02/02/21-21:21:21,,,v1,
COVIDhub-baseline,2021-01-25,02/02/21-21:21:21,,,v1,
COVIDhub-baseline,2021-02-01,02/02/21-21:21:21,,,v1,
COVIDhub-baseline,2021-02-01,02/02/21-21:21:21,,,v1,
COVIDhub-baseline,2021-02-08,02/08/21-15:55:35,,,v1,
COVIDhub-baseline,2021-02-08,02/08/21-15:55:35,,,v1,
COVIDhub-baseline,2021-02-15,02/15/21-11:08:41,,,v1,
COVIDhub-baseline,2021-02-15,02/15/21-11:08:41,,,v1,
COVIDhub-baseline,2021-02-22,03/01/21-21:13:08,03/09/21-11:32:09,,v2,
COVIDhub-baseline,2021-02-22,03/01/21-21:13:08,03/09/21-11:32:09,,v2,
COVIDhub-baseline,2021-03-01,03/09/21-11:32:09,,,v1,
COVIDhub-baseline,2021-03-01,03/09/21-11:32:09,,,v1,
COVIDhub-baseline,2021-03-08,03/09/21-11:32:09,,,v1,
COVIDhub-baseline,2021-03-08,03/09/21-11:32:09,,,v1,
COVIDhub-baseline,2021-03-15,03/15/21-18:57:33,,,v1,
COVIDhub-baseline,2021-03-15,03/15/21-18:57:33,,,v1,
COVIDhub-baseline,2021-03-22,03/22/21-16:47:35,,,v1,
COVIDhub-baseline,2021-03-22,03/22/21-16:47:35,,,v1,
COVIDhub-baseline,2021-03-29,03/29/21-10:52:33,,,v1,
COVIDhub-baseline,2021-03-29,03/29/21-10:52:33,,,v1,
COVIDhub-baseline,2021-04-05,04/05/21-10:15:49,,,v1,
COVIDhub-baseline,2021-04-05,04/05/21-10:15:49,,,v1,
COVIDhub-baseline,2021-04-12,04/12/21-16:51:09,,,v1,
COVIDhub-baseline,2021-04-12,04/12/21-16:51:09,,,v1,
COVIDhub-baseline,2021-04-19,04/19/21-14:01:49,,,v1,
COVIDhub-baseline,2021-04-19,04/19/21-14:01:49,,,v1,
COVIDhub-baseline,2021-04-26,04/26/21-20:32:06,,,v1,
COVIDhub-baseline,2021-04-26,04/26/21-20:32:06,,,v1,
COVIDhub-baseline,2021-05-03,05/03/21-15:32:27,,,v1,
COVIDhub-baseline,2021-05-03,05/03/21-15:32:27,,,v1,
COVIDhub-baseline,2021-05-10,05/10/21-15:45:02,,,v1,
COVIDhub-baseline,2021-05-10,05/10/21-15:45:02,,,v1,
COVIDhub-baseline,2021-05-17,05/17/21-15:52:06,,,v1,
COVIDhub-baseline,2021-05-17,05/17/21-15:52:06,,,v1,
COVIDhub-baseline,2021-05-24,05/24/21-16:19:41,,,v1,
COVIDhub-baseline,2021-05-24,05/24/21-16:19:41,,,v1,
COVIDhub-baseline,2021-05-31,06/01/21-07:18:13,,,v1,
COVIDhub-baseline,2021-05-31,06/01/21-07:18:13,,,v1,
COVIDhub-baseline,2021-06-07,06/07/21-09:48:23,,,v1,
COVIDhub-baseline,2021-06-07,06/07/21-09:48:23,,,v1,
COVIDhub-baseline,2021-06-14,06/14/21-10:45:27,,,v1,
COVIDhub-baseline,2021-06-14,06/14/21-10:45:27,,,v1,
COVIDhub-baseline,2021-06-21,06/21/21-11:22:52,,,v1,
COVIDhub-baseline,2021-06-21,06/21/21-11:22:52,,,v1,
COVIDhub-baseline,2021-06-28,06/28/21-12:12:52,,,v1,
COVIDhub-baseline,2021-06-28,06/28/21-12:12:52,,,v1,
COVIDhub-ensemble,2020-05-11,05/12/20-10:38:48,,,v1,
COVIDhub-ensemble,2020-05-11,05/12/20-10:38:48,,,v1,
COVIDhub-ensemble,2020-05-25,05/26/20-12:09:30,05/26/20-15:30:54,,v2,
COVIDhub-ensemble,2020-05-25,05/26/20-12:09:30,05/26/20-15:30:54,,v2,
COVIDhub-ensemble,2020-06-01,06/02/20-12:05:01,,,v1,
COVIDhub-ensemble,2020-06-01,06/02/20-12:05:01,,,v1,
COVIDhub-ensemble,2020-06-08,06/09/20-11:45:39,,,v1,
COVIDhub-ensemble,2020-06-08,06/09/20-11:45:39,,,v1,
COVIDhub-ensemble,2020-06-15,06/16/20-11:53:14,,,v1,
COVIDhub-ensemble,2020-06-15,06/16/20-11:53:14,,,v1,
COVIDhub-ensemble,2020-06-22,06/23/20-11:51:02,,,v1,
COVIDhub-ensemble,2020-06-22,06/23/20-11:51:02,,,v1,
COVIDhub-ensemble,2020-07-06,07/07/20-13:20:11,07/07/20-14:27:11,,v2,
COVIDhub-ensemble,2020-07-06,07/07/20-13:20:11,07/07/20-14:27:11,,v2,
COVIDhub-ensemble,2020-07-13,07/14/20-13:03:46,,,v1,
COVIDhub-ensemble,2020-07-13,07/14/20-13:03:46,,,v1,
COVIDhub-ensemble,2020-07-20,07/21/20-15:57:31,,,v1,
COVIDhub-ensemble,2020-07-20,07/21/20-15:57:31,,,v1,
COVIDhub-ensemble,2020-08-03,08/04/20-12:39:06,,,v1,
COVIDhub-ensemble,2020-08-03,08/04/20-12:39:06,,,v1,
COVIDhub-ensemble,2020-08-10,08/11/20-13:05:25,,,v1,
COVIDhub-ensemble,2020-08-10,08/11/20-13:05:25,,,v1,
COVIDhub-ensemble,2020-08-17,08/18/20-11:04:20,,,v1,
COVIDhub-ensemble,2020-08-17,08/18/20-11:04:20,,,v1,
COVIDhub-ensemble,2020-08-31,09/01/20-09:56:38,,,v1,
COVIDhub-ensemble,2020-08-31,09/01/20-09:56:38,,,v1,
COVIDhub-ensemble,2020-09-07,09/08/20-10:11:27,,,v1,
COVIDhub-ensemble,2020-09-07,09/08/20-10:11:27,,,v1,
COVIDhub-ensemble,2020-09-14,09/15/20-09:47:29,,,v1,
COVIDhub-ensemble,2020-09-14,09/15/20-09:47:29,,,v1,
COVIDhub-ensemble,2020-09-21,09/22/20-09:37:42,,,v1,
COVIDhub-ensemble,2020-09-21,09/22/20-09:37:42,,,v1,
COVIDhub-ensemble,2020-10-12,10/13/20-09:11:16,,,v1,
COVIDhub-ensemble,2020-10-12,10/13/20-09:11:16,,,v1,
COVIDhub-ensemble,2020-10-26,10/27/20-08:53:29,,,v1,
COVIDhub-ensemble,2020-10-26,10/27/20-08:53:29,,,v1,
COVIDhub-ensemble,2020-11-02,11/03/20-08:04:36,,,v1,
COVIDhub-ensemble,2020-11-02,11/03/20-08:04:36,,,v1,
COVIDhub-ensemble,2020-11-16,11/17/20-07:05:00,,,v1,
COVIDhub-ensemble,2020-11-16,11/17/20-07:05:00,,,v1,
COVIDhub-ensemble,2020-11-23,11/24/20-01:38:54,,,v1,
COVIDhub-ensemble,2020-11-23,11/24/20-01:38:54,,,v1,
COVIDhub-ensemble,2020-11-30,12/01/20-10:50:36,,,v1,
COVIDhub-ensemble,2020-11-30,12/01/20-10:50:36,,,v1,
COVIDhub-ensemble,2020-12-07,12/08/20-09:43:54,12/09/20-16:31:55,,v2,
COVIDhub-ensemble,2020-12-07,12/08/20-09:43:54,12/09/20-16:31:55,,v2,
COVIDhub-ensemble,2020-12-21,12/22/20-10:00:57,,,v1,
COVIDhub-ensemble,2020-12-21,12/22/20-10:00:57,,,v1,
COVIDhub-ensemble,2020-12-28,12/29/20-10:15:45,12/29/20-17:28:20,,v2,
COVIDhub-ensemble,2020-12-28,12/29/20-10:15:45,12/29/20-17:28:20,,v2,
COVIDhub-ensemble,2021-01-04,01/05/21-11:06:06,,,v1,
COVIDhub-ensemble,2021-01-04,01/05/21-11:06:06,,,v1,
COVIDhub-ensemble,2021-01-11,01/12/21-11:11:53,01/13/21-04:22:01,,v2,
COVIDhub-ensemble,2021-01-11,01/12/21-11:11:53,01/13/21-04:22:01,,v2,
COVIDhub-ensemble,2021-01-18,01/19/21-12:54:15,,,v1,
COVIDhub-ensemble,2021-01-18,01/19/21-12:54:15,,,v1,
COVIDhub-ensemble,2021-01-25,01/26/21-10:50:37,,,v1,
COVIDhub-ensemble,2021-01-25,01/26/21-10:50:37,,,v1,
COVIDhub-ensemble,2021-02-08,02/09/21-08:20:40,,,v1,
COVIDhub-ensemble,2021-02-08,02/09/21-08:20:40,,,v1,
COVIDhub-ensemble,2021-02-22,02/22/21-21:38:48,,,v1,
COVIDhub-ensemble,2021-02-22,02/22/21-21:38:48,,,v1,
COVIDhub-ensemble,2021-03-08,03/09/21-10:08:40,,,v1,
COVIDhub-ensemble,2021-03-08,03/09/21-10:08:40,,,v1,
COVIDhub-ensemble,2021-03-15,03/15/21-22:30:18,,,v1,
COVIDhub-ensemble,2021-03-15,03/15/21-22:30:18,,,v1,
COVIDhub-ensemble,2021-03-22,03/22/21-21:00:14,,,v1,
COVIDhub-ensemble,2021-03-22,03/22/21-21:00:14,,,v1,
COVIDhub-ensemble,2021-04-05,04/05/21-22:43:14,,,v1,
COVIDhub-ensemble,2021-04-05,04/05/21-22:43:14,,,v1,
COVIDhub-ensemble,2021-04-19,04/19/21-23:29:04,,,v1,
COVIDhub-ensemble,2021-04-19,04/19/21-23:29:04,,,v1,
COVIDhub-ensemble,2021-04-26,04/27/21-08:12:15,,,v1,
COVIDhub-ensemble,2021-04-26,04/27/21-08:12:15,,,v1,
COVIDhub-ensemble,2021-05-03,05/03/21-20:34:39,,,v1,
COVIDhub-ensemble,2021-05-03,05/03/21-20:34:39,,,v1,
COVIDhub-ensemble,2021-05-10,05/10/21-20:28:03,,,v1,
COVIDhub-ensemble,2021-05-10,05/10/21-20:28:03,,,v1,
COVIDhub-ensemble,2021-05-17,05/17/21-19:36:53,,,v1,
COVIDhub-ensemble,2021-05-17,05/17/21-19:36:53,,,v1,
COVIDhub-ensemble,2021-05-31,06/01/21-09:27:05,06/01/21-12:08:09,,v1,
COVIDhub-ensemble,2021-05-31,06/01/21-09:27:05,06/01/21-12:08:09,,v1,
COVIDhub-ensemble,2021-06-07,06/07/21-21:19:16,06/08/21-11:15:38,,v2,
COVIDhub-ensemble,2021-06-07,06/07/21-21:19:16,06/08/21-11:15:38,,v2,
COVIDhub-ensemble,2021-06-14,06/15/21-08:41:45,,,v1,
COVIDhub-ensemble,2021-06-14,06/15/21-08:41:45,,,v1,
COVIDhub-ensemble,2021-06-21,06/22/21-06:48:13,,,v1,
COVIDhub-ensemble,2021-06-21,06/22/21-06:48:13,,,v1,
COVIDhub-ensemble,2021-06-28,06/29/21-08:14:06,,,v1,
COVIDhub-ensemble,2021-06-28,06/29/21-08:14:06,,,v1,
COVIDhub-trained_ensemble,2021-02-01,02/02/21-17:29:49,,,v1,
COVIDhub-trained_ensemble,2021-02-01,02/02/21-17:29:49,,,v1,
COVIDhub-trained_ensemble,2021-02-08,02/09/21-08:51:23,,,v1,
COVIDhub-trained_ensemble,2021-02-08,02/09/21-08:51:23,,,v1,
COVIDhub-trained_ensemble,2021-02-15,02/16/21-11:09:53,,,v1,
COVIDhub-trained_ensemble,2021-02-15,02/16/21-11:09:53,,,v1,
COVIDhub-trained_ensemble,2021-02-22,02/23/21-09:11:37,,,v1,
COVIDhub-trained_ensemble,2021-02-22,02/23/21-09:11:37,,,v1,
COVIDhub-trained_ensemble,2021-03-01,03/02/21-17:02:23,,,v1,
COVIDhub-trained_ensemble,2021-03-01,03/02/21-17:02:23,,,v1,
COVIDhub-trained_ensemble,2021-05-03,05/03/21-21:05:51,,,v1,
COVIDhub-trained_ensemble,2021-05-03,05/03/21-21:05:51,,,v1,
COVIDhub-trained_ensemble,2021-05-10,05/10/21-20:26:24,,,v1,
COVIDhub-trained_ensemble,2021-05-10,05/10/21-20:26:24,,,v1,
COVIDhub-trained_ensemble,2021-05-17,05/17/21-20:07:46,,,v1,
COVIDhub-trained_ensemble,2021-05-17,05/17/21-20:07:46,,,v1,
COVIDhub-trained_ensemble,2021-05-24,05/25/21-08:42:44,,,v1,
COVIDhub-trained_ensemble,2021-05-24,05/25/21-08:42:44,,,v1,
COVIDhub-trained_ensemble,2021-05-31,06/01/21-10:01:58,,,v1,
COVIDhub-trained_ensemble,2021-05-31,06/01/21-10:01:58,,,v1,
COVIDhub-trained_ensemble,2021-06-07,06/08/21-11:40:29,,,v1,
COVIDhub-trained_ensemble,2021-06-07,06/08/21-11:40:29,,,v1,
COVIDhub-trained_ensemble,2021-06-14,06/15/21-02:15:52,,,v1,
COVIDhub-trained_ensemble,2021-06-14,06/15/21-02:15:52,,,v1,
COVIDhub-trained_ensemble,2021-06-21,06/22/21-06:48:13,,,v1,
COVIDhub-trained_ensemble,2021-06-21,06/22/21-06:48:13,,,v1,
COVIDhub-trained_ensemble,2021-06-28,06/29/21-08:14:06,,,v1,
COVIDhub-trained_ensemble,2021-06-28,06/29/21-08:14:06,,,v1,
CU-nochange,2020-05-31,06/01/20-16:14:16,,,v1,
CU-nochange,2020-05-31,06/01/20-16:14:16,,,v1,
CU-nochange,2020-06-04,06/08/20-12:18:54,,,v1,
CU-nochange,2020-06-04,06/08/20-12:18:54,,,v1,
CU-nochange,2020-06-07,06/08/20-18:35:45,,,v1,
CU-nochange,2020-06-07,06/08/20-18:35:45,,,v1,
CU-nochange,2020-06-11,06/12/20-01:31:56,,,v1,
CU-nochange,2020-06-11,06/12/20-01:31:56,,,v1,
CU-nochange,2020-06-14,06/15/20-14:57:19,,,v1,
CU-nochange,2020-06-14,06/15/20-14:57:19,,,v1,
CU-nochange,2020-06-18,06/19/20-12:19:47,,,v1,
CU-nochange,2020-06-18,06/19/20-12:19:47,,,v1,
CU-nochange,2020-06-21,06/22/20-21:17:02,06/26/20-13:41:25,,v1,
CU-nochange,2020-06-21,06/22/20-21:17:02,06/26/20-13:41:25,,v1,
CU-nochange,2020-06-25,06/26/20-13:41:25,,,v1,
CU-nochange,2020-06-25,06/26/20-13:41:25,,,v1,
CU-nochange,2020-06-28,06/29/20-18:09:29,,,v1,
CU-nochange,2020-06-28,06/29/20-18:09:29,,,v1,
CU-nochange,2020-07-02,07/03/20-17:44:35,,,v1,
CU-nochange,2020-07-02,07/03/20-17:44:35,,,v1,
CU-nochange,2020-07-05,07/07/20-08:32:14,,,v1,
CU-nochange,2020-07-05,07/07/20-08:32:14,,,v1,
CU-nochange,2020-07-12,07/13/20-16:08:25,,,v1,
CU-nochange,2020-07-12,07/13/20-16:08:25,,,v1,
CU-nochange,2020-07-19,07/20/20-20:38:23,,,v1,
CU-nochange,2020-07-19,07/20/20-20:38:23,,,v1,
CU-nochange,2020-07-26,07/27/20-18:21:36,,,v1,
CU-nochange,2020-07-26,07/27/20-18:21:36,,,v1,
CU-nochange,2020-08-02,08/03/20-16:20:08,,,v1,
CU-nochange,2020-08-02,08/03/20-16:20:08,,,v1,
CU-nochange,2020-08-06,08/08/20-09:56:08,,,v1,
CU-nochange,2020-08-06,08/08/20-09:56:08,,,v1,
CU-nochange,2020-08-09,08/10/20-15:09:29,,,v1,
CU-nochange,2020-08-09,08/10/20-15:09:29,,,v1,
CU-nochange,2020-08-13,08/17/20-14:44:10,,,v1,
CU-nochange,2020-08-13,08/17/20-14:44:10,,,v1,
CU-nochange,2020-08-16,08/17/20-14:44:10,,,v1,
CU-nochange,2020-08-16,08/17/20-14:44:10,,,v1,
CU-nochange,2020-08-20,08/24/20-14:20:07,,,v1,
CU-nochange,2020-08-20,08/24/20-14:20:07,,,v1,
CU-nochange,2020-08-23,08/24/20-14:20:07,,,v1,
CU-nochange,2020-08-23,08/24/20-14:20:07,,,v1,
CU-nochange,2020-08-30,08/31/20-17:24:21,,,v1,
CU-nochange,2020-08-30,08/31/20-17:24:21,,,v1,
CU-nochange,2020-09-03,09/07/20-19:38:55,,,v1,
CU-nochange,2020-09-03,09/07/20-19:38:55,,,v1,
CU-nochange,2020-09-06,09/07/20-19:38:55,,,v1,
CU-nochange,2020-09-06,09/07/20-19:38:55,,,v1,
CU-nochange,2020-09-13,09/14/20-17:50:53,,,v1,
CU-nochange,2020-09-13,09/14/20-17:50:53,,,v1,
CU-nochange,2020-09-20,09/21/20-18:03:11,,,v1,
CU-nochange,2020-09-20,09/21/20-18:03:11,,,v1,
CU-nochange,2020-09-24,09/28/20-17:31:55,,,v1,
CU-nochange,2020-09-24,09/28/20-17:31:55,,,v1,
CU-nochange,2020-09-27,09/28/20-17:31:55,,,v1,
CU-nochange,2020-09-27,09/28/20-17:31:55,,,v1,
CU-nochange,2020-10-01,10/06/20-04:47:04,,,v1,
CU-nochange,2020-10-01,10/06/20-04:47:04,,,v1,
CU-nochange,2020-10-04,10/06/20-04:47:04,,,v1,
CU-nochange,2020-10-04,10/06/20-04:47:04,,,v1,
CU-nochange,2020-10-08,10/09/20-10:18:28,,,v1,
CU-nochange,2020-10-08,10/09/20-10:18:28,,,v1,
CU-nochange,2020-10-11,10/12/20-17:11:50,,,v1,
CU-nochange,2020-10-11,10/12/20-17:11:50,,,v1,
CU-nochange,2020-10-15,10/16/20-00:33:35,,,v1,
CU-nochange,2020-10-15,10/16/20-00:33:35,,,v1,
CU-nochange,2020-10-18,10/19/20-12:39:54,,,v1,
CU-nochange,2020-10-18,10/19/20-12:39:54,,,v1,
CU-nochange,2020-10-22,10/23/20-01:28:55,,,v1,
CU-nochange,2020-10-22,10/23/20-01:28:55,,,v1,
CU-nochange,2020-10-25,10/26/20-12:30:58,,,v1,
CU-nochange,2020-10-25,10/26/20-12:30:58,,,v1,
CU-nochange,2020-10-29,11/02/20-23:53:43,,,v1,
CU-nochange,2020-10-29,11/02/20-23:53:43,,,v1,
CU-nochange,2020-11-01,11/02/20-23:53:43,,,v1,
CU-nochange,2020-11-01,11/02/20-23:53:43,,,v1,
CU-nochange,2020-11-05,11/09/20-20:49:06,,,v1,
CU-nochange,2020-11-05,11/09/20-20:49:06,,,v1,
CU-nochange,2020-11-08,11/09/20-20:49:06,,,v1,
CU-nochange,2020-11-08,11/09/20-20:49:06,,,v1,
CU-nochange,2020-11-12,11/15/20-12:01:43,,,v1,
CU-nochange,2020-11-12,11/15/20-12:01:43,,,v1,
CU-nochange,2020-11-15,11/16/20-19:24:25,,,v1,
CU-nochange,2020-11-15,11/16/20-19:24:25,,,v1,
CU-nochange,2020-11-19,11/20/20-02:33:48,,,v1,
CU-nochange,2020-11-19,11/20/20-02:33:48,,,v1,
CU-nochange,2020-11-22,11/23/20-17:07:59,,,v1,
CU-nochange,2020-11-22,11/23/20-17:07:59,,,v1,
CU-nochange,2020-11-29,11/30/20-15:29:18,,,v1,
CU-nochange,2020-11-29,11/30/20-15:29:18,,,v1,
CU-nochange,2020-12-03,12/07/20-20:25:00,,,v1,
CU-nochange,2020-12-03,12/07/20-20:25:00,,,v1,
CU-nochange,2020-12-06,12/07/20-20:25:00,,,v1,
CU-nochange,2020-12-06,12/07/20-20:25:00,,,v1,
CU-nochange,2020-12-10,12/12/20-16:00:06,,,v1,
CU-nochange,2020-12-10,12/12/20-16:00:06,,,v1,
CU-nochange,2020-12-13,12/14/20-17:48:17,,,v1,
CU-nochange,2020-12-13,12/14/20-17:48:17,,,v1,
CU-nochange,2020-12-17,12/22/20-00:32:27,,,v1,
CU-nochange,2020-12-17,12/22/20-00:32:27,,,v1,
CU-nochange,2020-12-20,12/22/20-00:32:27,,,v1,
CU-nochange,2020-12-20,12/22/20-00:32:27,,,v1,
CU-nochange,2020-12-24,12/25/20-22:21:12,,,v1,
CU-nochange,2020-12-24,12/25/20-22:21:12,,,v1,
CU-nochange,2020-12-27,12/28/20-20:50:36,,,v1,
CU-nochange,2020-12-27,12/28/20-20:50:36,,,v1,
CU-nochange,2021-01-03,01/04/21-20:57:23,,,v1,
CU-nochange,2021-01-03,01/04/21-20:57:23,,,v1,
CU-nochange,2021-01-10,01/11/21-15:24:26,,,v1,
CU-nochange,2021-01-10,01/11/21-15:24:26,,,v1,
CU-nochange,2021-01-17,01/18/21-23:14:29,,,v1,
CU-nochange,2021-01-17,01/18/21-23:14:29,,,v1,
CU-nochange,2021-01-24,01/25/21-19:20:22,,,v1,
CU-nochange,2021-01-24,01/25/21-19:20:22,,,v1,
CU-nochange,2021-01-31,02/01/21-18:32:39,,,v1,
CU-nochange,2021-01-31,02/01/21-18:32:39,,,v1,
CU-nochange,2021-02-07,02/08/21-18:12:52,,,v1,
CU-nochange,2021-02-07,02/08/21-18:12:52,,,v1,
CU-nochange,2021-02-14,02/15/21-16:31:39,,,v1,
CU-nochange,2021-02-14,02/15/21-16:31:39,,,v1,
CU-nochange,2021-02-21,02/22/21-19:05:10,,,v1,
CU-nochange,2021-02-21,02/22/21-19:05:10,,,v1,
CU-nochange,2021-02-28,03/01/21-18:30:19,,,v1,
CU-nochange,2021-02-28,03/01/21-18:30:19,,,v1,
CU-nochange,2021-03-07,03/08/21-18:11:08,,,v1,
CU-nochange,2021-03-07,03/08/21-18:11:08,,,v1,
CU-nochange,2021-03-14,03/15/21-18:57:46,,,v1,
CU-nochange,2021-03-14,03/15/21-18:57:46,,,v1,
CU-nochange,2021-03-21,03/22/21-19:48:06,,,v1,
CU-nochange,2021-03-21,03/22/21-19:48:06,,,v1,
CU-nochange,2021-03-28,03/29/21-17:43:43,,,v1,
CU-nochange,2021-03-28,03/29/21-17:43:43,,,v1,
CU-nochange,2021-04-04,04/05/21-17:53:23,,,v1,
CU-nochange,2021-04-04,04/05/21-17:53:23,,,v1,
CU-nochange,2021-04-11,04/12/21-15:08:29,,,v1,
CU-nochange,2021-04-11,04/12/21-15:08:29,,,v1,
CU-nochange,2021-04-18,04/19/21-15:47:39,,,v1,
CU-nochange,2021-04-18,04/19/21-15:47:39,,,v1,
CU-nochange,2021-04-25,04/26/21-13:15:45,,,v1,
CU-nochange,2021-04-25,04/26/21-13:15:45,,,v1,
CU-nochange,2021-05-02,05/03/21-16:44:57,,,v1,
CU-nochange,2021-05-02,05/03/21-16:44:57,,,v1,
CU-nochange,2021-05-09,05/10/21-17:55:21,,,v1,
CU-nochange,2021-05-09,05/10/21-17:55:21,,,v1,
CU-nochange,2021-05-16,05/17/21-17:37:29,,,v1,
CU-nochange,2021-05-16,05/17/21-17:37:29,,,v1,
CU-nochange,2021-05-23,05/25/21-08:43:34,,,v1,
CU-nochange,2021-05-23,05/25/21-08:43:34,,,v1,
CU-nochange,2021-05-30,05/31/21-17:13:27,,,v1,
CU-nochange,2021-05-30,05/31/21-17:13:27,,,v1,
CU-nochange,2021-06-06,06/07/21-14:57:16,,,v1,
CU-nochange,2021-06-06,06/07/21-14:57:16,,,v1,
CU-nochange,2021-06-13,06/14/21-08:51:49,,,v1,
CU-nochange,2021-06-13,06/14/21-08:51:49,,,v1,
CU-nochange,2021-06-20,06/21/21-15:17:39,,,v1,
CU-nochange,2021-06-20,06/21/21-15:17:39,,,v1,
CU-nochange,2021-06-27,06/28/21-16:18:10,,,v1,
CU-nochange,2021-06-27,06/28/21-16:18:10,,,v1,
CU-scenario_low,2020-05-07,None,06/19/20-14:00:03,06/22/20-21:17:02,v3,
CU-scenario_low,2020-05-07,None,06/19/20-14:00:03,06/22/20-21:17:02,v3,
CU-scenario_low,2020-05-10,None,06/19/20-14:00:03,06/22/20-21:17:02,v3,
CU-scenario_low,2020-05-10,None,06/19/20-14:00:03,06/22/20-21:17:02,v3,
CU-scenario_low,2020-05-14,None,06/19/20-14:00:03,06/22/20-21:17:02,v3,
CU-scenario_low,2020-05-14,None,06/19/20-14:00:03,06/22/20-21:17:02,v3,
CU-scenario_low,2020-05-17,None,06/19/20-14:00:03,06/22/20-21:17:02,v3,
CU-scenario_low,2020-05-17,None,06/19/20-14:00:03,06/22/20-21:17:02,v3,
CU-scenario_low,2020-05-21,None,06/19/20-14:00:03,06/22/20-21:17:02,v3,
