model,sat_fcast_week,n_loc,n_weeks_submit_forecast,n_quant
UMass-MechBayes,2021-02-27,57,51,24
UMass-MechBayes,2021-02-27,57,51,24
UMass-MechBayes,2021-02-27,57,51,24
UMass-MechBayes,2021-02-27,57,51,24
UMass-MechBayes,2021-02-27,57,51,24
UMass-MechBayes,2021-02-27,57,51,24
UMass-MechBayes,2021-02-27,57,51,24
UMass-MechBayes,2021-02-27,57,51,24
UMass-MechBayes,2021-02-27,57,51,24
UMass-MechBayes,2021-02-27,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-06,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-13,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-20,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-03-27,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-03,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-10,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-17,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMass-MechBayes,2021-04-24,57,51,24
UMich-RidgeTfReg,2020-07-04,1,43,24
UMich-RidgeTfReg,2020-07-11,1,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-18,36,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-07-25,29,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-01,31,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
UMich-RidgeTfReg,2020-08-08,47,43,24
